App Name,Ad Name,Month,Time Zone,Currency,Country Code,Country,Shop Plan,Device Type,Search Term,Keyword,Match Type,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,hannah.brzeal123@gmail.com email address verified,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,HU,Hungary,Grow,desktop,email validator by proofy,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,CA,Canada,Advanced,desktop,email validator,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,HU,Hungary,Grow,desktop,email validator,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,FR,France,Grow,desktop,email validation free,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,email validation,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,FR,France,Grow,desktop,email validation,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,HU,Hungary,Grow,desktop,email address validator,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,email address,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,edit billing address,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,AU,Australia,Plus,desktop,easy zipcode check & validate,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,AU,Australia,Plus,desktop,discount validator,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,JP,Japan,Grow,desktop,customer addresses (by bjorn forsberg),address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,GB,United Kingdom,Plus,desktop,customer address book,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,clearer.io address validator,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,checkout validation,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NL,Netherlands,Plus,desktop,checkout validation,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,checkout shipping address,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,DE,Germany,Grow,desktop,checkout address validify,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,checkout address validator,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,checkout address validation,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,checkout address and card validator,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,DE,Germany,Grow,desktop,checkout address,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,change ups return address,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Advanced,desktop,change shipping address,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,change address,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,cart validation,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,GB,United Kingdom,Grow,desktop,cart validation,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,cart address validation,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,business address book,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Advanced,desktop,block ip address,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Advanced,desktop,block address,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,blacklist address,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,CN,China,Plus,desktop,billing address,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,AU,Australia,Plus,desktop,australia address validation,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,advanced zipcode validator by appjetty,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,advanced zipcode validator,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Advanced,desktop,adress validator,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NL,Netherlands,Grow,desktop,adress validator,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,DE,Germany,Plus,desktop,adress validation before checkout,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,adress validation at checkout no shopify plus needed,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,adres validation,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,GB,United Kingdom,Plus,desktop,address zip code,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address verifier,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,AU,Australia,Advanced,desktop,address verification new zealand,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address verification,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,AU,Australia,Advanced,desktop,address verifi,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NL,Netherlands,Plus,desktop,address validator+,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,GB,United Kingdom,Grow,desktop,address validator uk,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,DE,Germany,Plus,desktop,address validator plus:,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,DE,Germany,Plus,desktop,address validator plus,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NL,Netherlands,Grow,desktop,address validator plus,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,DE,Germany,Grow,desktop,address validator plus,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,CH,Switzerland,Grow,desktop,address validator plus,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,address validator clearer.io,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,address validation order edit,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address validation not for shopify plus,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address validation for shopify,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,AU,Australia,Advanced,desktop,address validation australia,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,AU,Australia,Advanced,desktop,address validati,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NZ,New Zealand,Advanced,desktop,address valida,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,CA,Canada,Plus,desktop,address vali,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address vali,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,address val,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,GB,United Kingdom,Advanced,desktop,address uk,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address oi,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,DE,Germany,Advanced,desktop,address ninja,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,GB,United Kingdom,Plus,desktop,address ninja,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,CA,Canada,Grow,desktop,address lock,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,SI,Slovenia,Plus,desktop,address line change,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,GB,United Kingdom,Advanced,desktop,address labels,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,CA,Canada,Grow,desktop,address labels,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address io,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address guard ? validator,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,SG,Singapore,Plus,desktop,address guard,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NL,Netherlands,Grow,desktop,address guard,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,AU,Australia,Advanced,desktop,address force,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address for don goldsbury,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NZ,New Zealand,Advanced,desktop,address finder,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address editor,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NL,Netherlands,Grow,desktop,address edit,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,HK,Hong Kong,Grow,desktop,address custom regex,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,address cleanup,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NZ,New Zealand,Grow,desktop,address checking nz plug,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NZ,New Zealand,Grow,desktop,address checking nz,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NZ,New Zealand,Grow,desktop,address checking,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address checker,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NZ,New Zealand,Grow,desktop,address cecking,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,GB,United Kingdom,Plus,desktop,address book,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,GB,United Kingdom,Plus,desktop,address bo,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,address blocker,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address blocker,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,KR,Korea (South),Plus,desktop,address auto,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,address and email verifier,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Grow,desktop,add email address,address validation,broad,4.53,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,JP,Japan,Grow,desktop,address validation,address validation,exact,6.03,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,AU,Australia,Grow,desktop,address validation,address validation,exact,6.03,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NL,Netherlands,Grow,desktop,address,address,exact,5.03,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Advanced,desktop,easy ship,easy ship,exact,5.03,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,US,United States,Plus,desktop,easy ship,easy ship,exact,5.03,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,CZ,Czech Republic,Grow,desktop,easy ship,easy ship,exact,5.03,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,CA,Canada,Advanced,desktop,po box blocker,po box blocker,exact,5.03,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,NL,Netherlands,Grow,desktop,address validator,address validator,exact,2.73,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,GB,United Kingdom,Grow,desktop,address validator,address validator,exact,2.73,0,0,0,0,0,0,0,0,0,0,,,,,
Address Ninja ‑ Validator,Address Ninja - Top Countries and Plas,2025-05-01,UTC,USD,DE,Germany,Grow,desktop,address validator,address validator,exact,2.73,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,US,United States,Basic,desktop,surcharge,surcharge,exact,1.03,23,3,0.130434,1,0.333333,1.03,3.09,3.09,1.434782,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,US,United States,Basic,desktop,deposit,deposit,exact,3.03,17,0,0,0,0,0,0,0,2.17647,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,US,United States,Basic,desktop,fee,fee,exact,1.23,16,2,0.125,1,0.5,1.23,2.46,2.46,2.25,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,US,United States,not_applicable,desktop,surcharge,surcharge,exact,1.03,9,1,0.111111,0,0,1.03,0,1.03,1.222222,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,US,United States,Basic,desktop,tariff,tariff,exact,1.53,6,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,DE,Germany,Basic,mobile,deposit,deposit,exact,3.03,6,0,0,0,0,0,0,0,1,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,US,United States,Basic,desktop,upcharge fees,upcharge fees,exact,2.03,4,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,US,United States,not_applicable,desktop,tariff,tariff,exact,1.53,4,0,0,0,0,0,0,0,1,0.8,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,DE,Germany,Basic,desktop,pfand,pfand,exact,2.03,4,0,0,0,0,0,0,0,1.75,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,NL,Netherlands,Basic,desktop,payment fee,payment fee,exact,5.03,4,0,0,0,0,0,0,0,2.25,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,US,United States,Basic,desktop,fees,fees,exact,1.23,4,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,FR,France,Basic,desktop,fees,fees,exact,1.23,3,0,0,0,0,0,0,0,3,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,US,United States,not_applicable,desktop,deposit,deposit,exact,3.03,3,1,0.333333,0,0,3.03,0,3.03,2,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,FR,France,not_applicable,desktop,deposit,deposit,exact,3.03,3,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,IE,Ireland,Basic,desktop,deposit,deposit,exact,3.03,3,1,0.333333,0,0,3.03,0,3.03,1,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,FI,Finland,not_applicable,desktop,tariffs,tariffs,exact,1.03,2,1,0.5,0,0,1.03,0,1.03,3,0.666666,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,AU,Australia,Basic,desktop,tariff,tariff,exact,1.53,2,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,HK,Hong Kong,Basic,desktop,surcharging,surcharging,exact,2.03,2,0,0,0,0,0,0,0,1,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,AU,Australia,Basic,desktop,fees,fees,exact,1.23,2,0,0,0,0,0,0,0,3,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,IT,Italy,Basic,desktop,fee,fee,exact,1.23,2,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,FR,France,Basic,desktop,fee,fee,exact,1.23,2,0,0,0,0,0,0,0,3,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,IT,Italy,not_applicable,desktop,extra fee,extra fee,exact,2.73,2,1,0.5,0,0,2.73,0,2.73,2,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,US,United States,Basic,desktop,upcharge: surcharges,upcharge: surcharges,exact,2.03,1,0,0,0,0,0,0,0,1,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,US,United States,not_applicable,desktop,transaction fee,transaction fee,exact,1.03,1,0,0,0,0,0,0,0,4,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,CA,Canada,not_applicable,desktop,transaction fee,transaction fee,exact,1.03,1,1,1,0,0,1.03,0,1.03,4,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,GB,United Kingdom,Trial,desktop,surcharge,surcharge,exact,1.03,1,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,AU,Australia,Grow,desktop,surcharge,surcharge,exact,1.03,1,0,0,0,0,0,0,0,2,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,CA,Canada,not_applicable,desktop,surcharge,surcharge,exact,1.03,1,0,0,0,0,0,0,0,2,0.25,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,AU,Australia,not_applicable,desktop,surcharge,surcharge,exact,1.03,1,1,1,0,0,1.03,0,1.03,2,1,,,,,
Magical Fees & Tariffs,Fees & Tariffs - Top Countries,2025-05-01,UTC,USD,JP,Japan,Basic,desktop,surcharge,surcharge,exact,1.03,1,0,0,0,0,0,0,0,1,1,,,,,
